"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"34259","34259","US 36 / Flatiron Station West Side","Vehicles Travelling South","39.93249","-105.123607",,,"1",,,"0"
"13905","13905","W Florida Ave & S Kendall St","Vehicles Travelling East","39.689409","-105.065657",,,"0",,,"1"
"33844","33844","Tantra Dr / Table Mesa","Vehicles Travelling North","39.986328","-105.239925",,,"1",,,"0"
"15239","15239","MLK Blvd & Krameria St","Vehicles Travelling East","39.761799","-104.916136",,,"0",,,"1"
"16709","16709","Tejon St & W 32nd Ave","Vehicles Travelling South","39.761731","-105.011212",,,"0",,,"1"
"33725","33725","Louisiana / Pearl Station","Vehicles Travelling North","39.692708","-104.97812",,,"1",,,"0"
"33750","33750","Arapahoe Rd & East Boulder Trail","Vehicles Travelling East","40.014592","-105.160324",,,"0",,,"1"
"34484","34484","Central Park Station Gate A3","Vehicles Travelling North","39.769507","-104.890699",,,"0","34501",,"1"
"13320","13320","W Dartmouth Ave & S Teller St","Vehicles Travelling Southeast","39.661797","-105.077407",,,"0",,,"1"
"20712","20712","Speer Blvd & Downing St","Vehicles Travelling Northwest","39.718713","-104.97309",,,"0",,,"1"
"21871","21871","19th Ave & Andes St","Vehicles Travelling West","39.745604","-104.771536",,,"0",,,"1"
"17193","17193","Washington St & 73rd Ave","Vehicles Travelling North","39.829336","-104.9778",,,"0",,,"1"
"13915","13915","W Florida Ave & S Marshall St","Vehicles Travelling East","39.689397","-105.068001",,,"0",,,"1"
"17942","17942","CO 93 & Eldorado Springs Rd","Vehicles Travelling South","39.953089","-105.232511",,,"0",,,"1"
"18222","18222","29th Ave & Newport St","Vehicles Travelling West","39.758438","-104.909887",,,"0",,,"1"
"34868","34868","51st Ave & Chandler Way","Vehicles Travelling East","39.787902","-104.826863",,,"0",,,"1"
"33594","33594","36th Ave & Quebec St","Vehicles Travelling West","39.767479","-104.901788",,,"0",,,"1"
"22562","22562","29th Ave & Franklin St","Vehicles Travelling East","39.758193","-104.967771",,,"0",,,"1"
"33952","33952","Knox Ct & W 12th Ave","Vehicles Travelling South","39.735228","-105.032305",,,"0","34233",,"1"
"15285","15285","Maxwell Pl & Yost Ct","Vehicles Travelling Northwest","39.794008","-104.828746",,,"0",,,"1"
"17187","17187","Washington St & 64th Ave","Vehicles Travelling North","39.813134","-104.977951",,,"0",,,"1"
"16974","16974","Wadsworth Blvd & W 4th Ave","Vehicles Travelling South","39.721852","-105.081718",,,"0",,,"1"
"35564","35564","Coffman St & 6th Ave","Vehicles Travelling North","40.169342","-105.103827",,,"0",,,"1"
"10189","10189","12th Ave & Gilpin St","Vehicles Travelling West","39.736106","-104.966278",,,"0",,,"1"
"33246","33246","Erie Pkwy & Meller St","Vehicles Travelling Southwest","40.036807","-105.065501",,,"0",,,"1"
"23591","23591","Valley Pkwy & Buckthorn Dr N","Vehicles Travelling Northwest","39.576708","-105.163945",,,"0",,,"1"
"13154","13154","Conifer Rd & W 79th Pl","Vehicles Travelling Northwest","39.839764","-104.991645",,,"0",,,"1"
"21868","21868","Mansfield Ave & Loyola Dr","Vehicles Travelling Northeast","39.644353","-104.776011",,,"0",,,"1"
"17703","17703","15th St & Stout St [ Y Stop ]","Vehicles Travelling West","39.745549","-104.994948",,,"0",,,"1"
"33744","33744","US 36 / Flatiron Station East Side","Vehicles Travelling North","39.933697","-105.123056",,,"1",,,"0"
"23617","23617","W Quincy Ave & S Swadley Ct","Vehicles Travelling East","39.638615","-105.130302",,,"0",,,"1"
"10542","10542","W 20th Ave & Youngfield St","Vehicles Travelling East","39.747207","-105.142049",,,"0",,,"1"
"26101","26101","Downtown Boulder Station Gate 3","Vehicles Travelling Southeast","40.016865","-105.276486",,,"0","33700",,"1"
"33992","33992","Alameda Ave & S Havana St","Vehicles Travelling East","39.710783","-104.867307",,,"0",,,"1"
"13325","13325","W Dartmouth Ave & S Winona Ct","Vehicles Travelling Northeast","39.657899","-105.04657",,,"0",,,"1"
"18044","18044","South Boulder Rd & Hays Dr","Vehicles Travelling West","39.98699","-105.158281",,,"0",,,"1"
"35372","35372","Brighton Blvd & 47th Ave","Vehicles Travelling North","39.782306","-104.966638",,,"0",,,"1"
"34715","34715","Albrook Dr & Peoria St","Vehicles Travelling East","39.781821","-104.844882",,,"0",,,"1"
"10024","10024","W 104th Ave & Quivas St","Vehicles Travelling East","39.88507","-105.007153",,,"0",,,"1"
"25600","25600","W 8th Ave & Wyandot St","Vehicles Travelling East","39.729228","-105.013839",,,"0",,,"1"
"24423","24423","51st Ave & Upton Ct","Vehicles Travelling East","39.789833","-104.837934",,,"0",,,"1"
"33456","33456","42nd Ave & Ireland St","Vehicles Travelling West","39.774683","-104.751723",,,"0",,,"1"
"26160","26160","40th Ave & Airport Blvd-Gateway Park Stn Gate G","Vehicles Travelling East","39.76965","-104.786449",,,"0","33740",,"1"
"10008","10008","W 100th Ave & Ura Ln","Vehicles Travelling East","39.877913","-105.011188",,,"0",,,"1"
"21385","21385","S Dayton St & S Parker Rd","Vehicles Travelling South","39.679375","-104.875351",,,"0",,,"1"
"24397","24397","Washington Ave & 10th St","Vehicles Travelling North","39.757246","-105.222922",,,"0","34142",,"1"
"18950","18950","S Buckley Rd & Dartmouth Ave","Vehicles Travelling North","39.659967","-104.790957",,,"0",,,"1"
"33128","33128","Smoky Hill Rd & S Aurora Pkwy","Vehicles Travelling Southwest","39.597776","-104.706198",,,"0",,,"1"
"25019","25019","W Grant Ranch Blvd & S Saulsbury Way","Vehicles Travelling West","39.618636","-105.07952",,,"0",,,"1"
"26272","26272","I-25 & Broadway Station Gate A1","Vehicles Travelling South","39.702136","-104.989996",,,"0","33686",,"1"
"22373","22373","16th Street & Larimer St","Vehicles Travelling Northwest","39.749098","-104.997223",,,"0",,,"1"
"25368","25368","W 58th Ave & Kipling Pkwy","Vehicles Travelling West","39.801972","-105.111838",,,"0",,,"1"
"15606","15606","Montview Blvd & Valentia St","Vehicles Travelling West","39.747569","-104.892201",,,"0",,,"1"
"24007","24007","S Reservoir Rd & S Flanders St","Vehicles Travelling Northwest","39.634087","-104.759457",,,"0",,,"1"
"10871","10871","W 32nd Ave & Clay St","Vehicles Travelling East","39.761972","-105.02077",,,"0",,,"1"
"22566","22566","US 36 & Table Mesa Station Gate D","Vehicles Travelling Northeast","39.98687","-105.232758",,,"0","33743",,"1"
"19012","19012","W Kentucky Ave & S Tennyson St","Vehicles Travelling West","39.700435","-105.043437",,,"0",,,"1"
"11049","11049","W 38th Ave & Tejon St","Vehicles Travelling West","39.769358","-105.010869",,,"0",,,"1"
"12989","12989","W Colfax Ave & Tennyson St","Vehicles Travelling West","39.740426","-105.044304",,,"0",,,"1"
"25424","25424","16th Street & Wazee St","Vehicles Travelling Northeast","39.75114","-104.999778",,,"0",,,"1"
"34481","34481","40th & Colorado Station Gate E","Vehicles Travelling South","39.775395","-104.943743",,,"0","34500",,"1"
"22776","22776","Mansfield Ave & Loyola Dr","Vehicles Travelling Northwest","39.643192","-104.783701",,,"0",,,"1"
"15454","15454","Mississippi Ave & S University Blvd","Vehicles Travelling East","39.696545","-104.958793",,,"0",,,"1"
"19961","19961","US 287 & Diamond Cir","Vehicles Travelling North","40.004371","-105.10269",,,"0",,,"1"
"23917","23917","S Buckley Rd & Yale Ave","Vehicles Travelling South","39.667153","-104.791196",,,"0",,,"1"
"22323","22323","S Peoria St & Cornell Ave","Vehicles Travelling North","39.662008","-104.847092",,,"0",,,"1"
"13021","13021","Colfax Ave & Yosemite St","Vehicles Travelling West","39.74026","-104.884985",,,"0",,,"1"
"20352","20352","Genesee PnR","Vehicles Travelling East","39.710784","-105.294047",,,"0","33810",,"1"
"10953","10953","Bruce Randolph Ave & Marion St","Vehicles Travelling West","39.764565","-104.97235",,,"0",,,"1"
"20883","20883","S Dayton Way & Vassar Ave","Vehicles Travelling North","39.66829","-104.873463",,,"0",,,"1"
"24415","24415","Jackson St & 17th St","Vehicles Travelling South","39.751575","-105.216265",,,"0",,,"1"
"33741","33741","Federal Center Station","Vehicles Travelling North","39.719005","-105.129257",,,"1",,,"0"
"20644","20644","46th Ave & Eugene Way","Vehicles Travelling East","39.778407","-104.817844",,,"0",,,"1"
"14138","14138","Hampden Ave & S Dahlia St","Vehicles Travelling East","39.652953","-104.931017",,,"0",,,"1"
"13319","13319","W Dartmouth Ave & S Teller St","Vehicles Travelling Northwest","39.661998","-105.07766",,,"0",,,"1"
"10754","10754","29th Ave & Forest St","Vehicles Travelling East","39.758329","-104.927137",,,"0",,,"1"
"23599","23599","S Simms St & W Brandt Pl","Vehicles Travelling North","39.614449","-105.128567",,,"0",,,"1"
"35511","35511","Colfax & Williams Temp Stop","Vehicles Travelling East","39.73991","-104.966318",,,"0",,,"1"
"18303","18303","Smoky Hill Rd & S Buckley Rd","Vehicles Travelling Northwest","39.626422","-104.791948",,,"0",,,"1"
"18281","18281","Smoky Hill Rd & Quincy Ave","Vehicles Travelling Southeast","39.638151","-104.822469",,,"0",,,"1"
"13056","13056","Colorado Blvd & 1st Ave","Vehicles Travelling South","39.717358","-104.940846",,,"0",,,"1"
"24839","24839","W Church Ave & S Santa Fe Dr","Vehicles Travelling West","39.610349","-105.020298",,,"0",,,"1"
"33056","33056","Via Appia & Church Ln","Vehicles Travelling Northeast","39.97728","-105.151736",,,"0",,,"1"
"10099","10099","11th Ave & Boston St","Vehicles Travelling West","39.732902","-104.880341",,,"0",,,"1"
"18792","18792","Colfax Ave & Chambers Rd","Vehicles Travelling West","39.740196","-104.810881",,,"0",,,"1"
"33445","33445","Dunkirk St & Dunkirk Way","Vehicles Travelling Northwest","39.790707","-104.761932",,,"0",,,"1"
"15347","15347","Mississippi Ave & S Elizabeth St","Vehicles Travelling East","39.696544","-104.955339",,,"0",,,"1"
"11982","11982","Alameda Ave & S Downing St","Vehicles Travelling West","39.71116","-104.973752",,,"0",,,"1"
"13193","13193","Crescent Dr & Laurel Ave","Vehicles Travelling North","40.003891","-105.231007",,,"0",,,"1"
"11119","11119","W 44th Ave & Depew St","Vehicles Travelling West","39.776661","-105.05782",,,"0",,,"1"
"11201","11201","W 44th Ave & Xavier St","Vehicles Travelling West","39.776615","-105.049263",,,"0",,,"1"
"22575","22575","15th St & Platte St","Vehicles Travelling Southeast","39.75679","-105.009807",,,"0",,,"1"
"34199","34199","Golden","Vehicles Travelling ","39.726779","-105.201184",,,"0",,,"1"
"18906","18906","US 40 & Hwy 26","Vehicles Travelling Northeast","39.698342","-105.207026",,,"0",,,"1"
"13407","13407","S Downing St & Harvard Ave","Vehicles Travelling South","39.67088","-104.973532",,,"0",,,"1"
"15609","15609","Montview Blvd & Yosemite St","Vehicles Travelling West","39.747558","-104.885506",,,"0",,,"1"
"19821","19821","Smoky Hill Rd & S Kalispell St","Vehicles Travelling Southeast","39.630258","-104.803901",,,"0",,,"1"
"33344","33344","Lincoln St & 46th Ave","Vehicles Travelling North","39.780334","-104.985716",,,"0",,,"1"
"14417","14417","Huron St & W 114th Ave","Vehicles Travelling North","39.902983","-104.996572",,,"0",,,"1"
"16373","16373","Sable Blvd & 6th Ave","Vehicles Travelling South","39.72511","-104.819601",,,"0",,,"1"
"12414","12414","W Bowles Ave & S Middlefield Rd","Vehicles Travelling Northeast","39.609713","-105.034635",,,"0",,,"1"
"13375","13375","Downing St & 26th Ave","Vehicles Travelling North","39.754302","-104.9733",,,"0",,,"1"
"19836","19836","S Monaco Pkwy & Exposition Ave","Vehicles Travelling North","39.704049","-104.912743",,,"0",,,"1"
"17698","17698","15th St & Cleveland Pl","Vehicles Travelling Northwest","39.741184","-104.989239",,,"0",,,"1"
"17856","17856","Smith Rd & Smith Dr","Vehicles Travelling Southeast","39.763413","-104.825",,,"0",,,"1"
"15830","15830","Pecos St & W 54th Pl","Vehicles Travelling North","39.795635","-105.006257",,,"0",,,"1"
"25415","25415","Auraria Pkwy & 7th St","Vehicles Travelling West","39.745423","-105.009336",,,"0",,,"1"
"18920","18920","S Reservoir Rd & Mansfield Ave","Vehicles Travelling Northwest","39.645409","-104.771248",,,"0",,,"1"
"14228","14228","Havana St & 13th Ave","Vehicles Travelling North","39.736838","-104.865778",,,"0",,,"1"
"12196","12196","Andrews Dr & Titan Ct","Vehicles Travelling Southwest","39.785567","-104.83893",,,"0",,,"1"
"21548","21548","Grant St & 100th Ave","Vehicles Travelling North","39.878424","-104.983526",,,"0",,,"1"
"11199","11199","W 44th Ave & Wyandot St","Vehicles Travelling West","39.776607","-105.014954",,,"0",,,"1"
"11171","11171","W 44th Ave & Perry St","Vehicles Travelling West","39.776763","-105.03907",,,"0",,,"1"
"15526","15526","S Monaco Pkwy & Cherry Crk Dr","Vehicles Travelling North","39.691668","-104.912739",,,"0",,,"1"
"20855","20855","42nd Ave & Lisbon St","Vehicles Travelling East","39.775196","-104.745605",,,"0",,,"1"
"10962","10962","Bruce Randolph Ave & York St","Vehicles Travelling West","39.764546","-104.960068",,,"0",,,"1"
"12057","12057","Alameda Ave & S Olive Way","Vehicles Travelling East","39.711143","-104.906108",,,"0",,,"1"
"12238","12238","Arapahoe Ave & MacArthur Dr","Vehicles Travelling East","40.014613","-105.237648",,,"0",,,"1"
"34682","34682","Colfax Station","Vehicles Travelling North","39.74083","-104.826398",,,"1",,,"0"
"22647","22647","Arapahoe Rd & 65th St","Vehicles Travelling East","40.014604","-105.200135",,,"0",,,"1"
"13077","13077","Colorado Blvd & 6th Ave","Vehicles Travelling South","39.725395","-104.940837",,,"0",,,"1"
"14632","14632","Jackson St & 40th Ave","Vehicles Travelling South","39.773271","-104.94304",,,"0",,,"1"
"10599","10599","23rd Ave & Monaco Pkwy","Vehicles Travelling East","39.750985","-104.912538",,,"0",,,"1"
"12342","12342","Baseline Rd & 30th St","Vehicles Travelling East","39.999865","-105.252413",,,"0",,,"1"
"14248","14248","Havana St & 6th Ave","Vehicles Travelling North","39.724831","-104.865775",,,"0",,,"1"
"17060","17060","Wadsworth Blvd & Highland Dr","Vehicles Travelling North","39.728658","-105.08135",,,"0",,,"1"
"24827","24827","CO 119 & Monarch Rd","Vehicles Travelling Northeast","40.094655","-105.183781",,,"0",,,"1"
"10968","10968","W 38th Ave & Alcott St","Vehicles Travelling West","39.769353","-105.017101",,,"0",,,"1"
"12715","12715","S Chambers Rd & Mississippi Ave","Vehicles Travelling South","39.696145","-104.809998",,,"0",,,"1"
"33298","33298","S Southlands Pkwy & S Central St","Vehicles Travelling Southeast","39.600268","-104.70669",,,"0",,,"1"
"12645","12645","S Buckley Rd & Nassau Dr","Vehicles Travelling North","39.644534","-104.791201",,,"0",,,"1"
"15359","15359","W Mississippi Ave & S Galapago St","Vehicles Travelling East","39.696613","-104.99496",,,"0",,,"1"
"12348","12348","Baseline Rd & Broadway","Vehicles Travelling East","40.000146","-105.261744",,,"0",,,"1"
"21429","21429","W 52nd Ave & Vance St","Vehicles Travelling East","39.790987","-105.077701",,,"0",,,"1"
"15826","15826","Pecos St & W 51st Ave","Vehicles Travelling North","39.788864","-105.006345",,,"0",,,"1"
"19453","19453","South Boulder Rd & 76th St","Vehicles Travelling West","39.986881","-105.176026",,,"0",,,"1"
"26338","26338","Aurora Metro Center Stn Gate J","Vehicles Travelling West","39.707982","-104.81824",,,"0","34678",,"1"
"33154","33154","Baseline Rd & Anna Thomas Pkwy","Vehicles Travelling West","40.000291","-105.107662",,,"0",,,"1"
"18821","18821","35th Ave & Holly St","Vehicles Travelling East","39.765551","-104.9228",,,"0",,,"1"
"26436","26436","Tower Rd & 51st Ave","Vehicles Travelling South","39.789794","-104.772299",,,"0",,,"1"
"17041","17041","S Wadsworth Blvd & W Dartmouth Ave","Vehicles Travelling North","39.662408","-105.081309",,,"0",,,"1"
"15025","15025","Logan Ct & 58th Ave","Vehicles Travelling North","39.801459","-104.981133",,,"0",,,"1"
"23998","23998","Baseline Rd & Gold Hill Dr","Vehicles Travelling East","40.000089","-105.116065",,,"0",,,"1"
"10368","10368","19th St & Elder Ave","Vehicles Travelling South","40.030185","-105.272721",,,"0",,,"1"
"26368","26368","S Buckley Rd & Maplewood Ave","Vehicles Travelling North","39.605446","-104.787471",,,"0",,,"1"
"19189","19189","Arapahoe Ave & Foothills Pkwy Nearside","Vehicles Travelling East","40.014444","-105.244343",,,"0",,,"1"
"35352","35352","Grant St & E 140th Ave","Vehicles Travelling North","39.947938","-104.987108",,,"0",,,"1"
"15166","15166","S Main St & Delaware Ave","Vehicles Travelling North","40.154343","-105.102422",,,"0",,,"1"
"16328","16328","Platte Employee Lot (Sb)","Vehicles Travelling Northeast","39.770187","-104.982984",,,"0",,,"1"
"23912","23912","S Buckley Rd & Kentucky Ave","Vehicles Travelling South","39.699963","-104.791129",,,"0",,,"1"
"22147","22147","Alameda Ave & S Monroe St","Vehicles Travelling East","39.711431","-104.945304",,,"0",,,"1"
"22838","22838","Baseline Rd & King St","Vehicles Travelling West","40.000256","-105.138527",,,"0",,,"1"
"19390","19390","Gillaspie Dr & Darley Ave","Vehicles Travelling Northwest","39.978846","-105.24943",,,"0",,,"1"
"17782","17782","Lincoln St & 5th Ave","Vehicles Travelling North","39.723862","-104.986181",,,"0",,,"1"
"10978","10978","W 38th Ave & Clay St","Vehicles Travelling West","39.769355","-105.021026",,,"0",,,"1"
"21713","21713","Sable Blvd & 6th Ave","Vehicles Travelling South","39.726255","-104.817636",,,"0",,,"1"
"11948","11948","8600 Block Alameda Ave","Vehicles Travelling Northwest","39.708316","-104.887302",,,"0",,,"1"
"13895","13895","W Florida Ave & S Irving St","Vehicles Travelling East","39.689378","-105.029144",,,"0",,,"1"
"10120","10120","11th Ave & Joliet St","Vehicles Travelling East","39.732828","-104.860061",,,"0",,,"1"
"34713","34713","Maxwell Pl & Orleans St","Vehicles Travelling South","39.796074","-104.736894",,,"0",,,"1"
"12068","12068","W Alameda Ave & S Pierson St","Vehicles Travelling East","39.710857","-105.12341",,,"0",,,"1"
"14252","14252","S Havana St & Alameda Ave","Vehicles Travelling North","39.711877","-104.865789",,,"0","33790",,"1"
"34110","34110","Ball Arena / Elitch Gardens Station","Vehicles Travelling North","39.748691","-105.009234",,,"1",,,"0"
"18015","18015","Canyon Blvd & 22nd St","Vehicles Travelling West","40.017371","-105.265817",,,"0",,,"1"
"14946","14946","Larimer St & 34th St","Vehicles Travelling Southwest","39.765946","-104.975903",,,"0",,,"1"
"20067","20067","20th St & Pearl St","Vehicles Travelling Northwest","40.020488","-105.269753",,,"0",,,"1"
"22243","22243","21st Ave & Spencer St","Vehicles Travelling East","40.19601","-105.125321",,,"0",,,"1"
"19979","19979","Canyon Blvd & 17th St","Vehicles Travelling Southwest","40.017338","-105.272514",,,"0",,,"1"
"20094","20094","Englewood Pkwy & S Acoma St","Vehicles Travelling East","39.654834","-104.9891",,,"0",,,"1"
"17871","17871","N 111th St & Starline Ave","Vehicles Travelling South","40.004907","-105.093359",,,"0",,,"1"
"35183","35183","Tower Rd & 61st Ave","Vehicles Travelling South","39.807006","-104.772253",,,"0",,,"1"
"12062","12062","Alameda Ave & S Pearl St","Vehicles Travelling East","39.711074","-104.980993",,,"0",,,"1"
"12695","12695","Center Ave & Windsor Gardens Lot 20","Vehicles Travelling East","39.706724","-104.880251",,,"0",,,"1"
"16737","16737","S Teller St & W Bayaud Ave","Vehicles Travelling North","39.715189","-105.076761",,,"0",,,"1"
"13130","13130","S Colorado Blvd & Louisiana Ave","Vehicles Travelling South","39.692697","-104.94079",,,"0",,,"1"
"17770","17770","Broadway & W 11th Ave","Vehicles Travelling South","39.733487","-104.987534",,,"0",,,"1"
"10407","10407","W 1st Ave & Chase St","Vehicles Travelling West","39.718612","-105.0575",,,"0",,,"1"
"20350","20350","Hwy 74 & Brookline Rd","Vehicles Travelling Northwest","39.67178","-105.360713",,,"0",,,"1"
"26078","26078","Syracuse St & Montview Blvd","Vehicles Travelling North","39.748306","-104.898616",,,"0",,,"1"
"33233","33233","Front Range Ave & Broadway","Vehicles Travelling East","40.062838","-105.282576",,,"0",,,"1"
"10016","10016","W 104th Ave & Croke Dr","Vehicles Travelling West","39.885319","-105.000391",,,"0",,,"1"
"25328","25328","Leetsdale Dr & S Quebec St","Vehicles Travelling West","39.698814","-104.904049",,,"0",,,"1"
"23613","23613","W Quincy Ave & S Arbutus Way","Vehicles Travelling East","39.638372","-105.148207",,,"0",,,"1"
"17632","17632","S Buckley Rd & Jefferson Ave","Vehicles Travelling North","39.651049","-104.791065",,,"0",,,"1"
"15395","15395","Mississippi Ave & S Lewiston St","Vehicles Travelling West","39.696728","-104.799627",,,"0",,,"1"
"24405","24405","W Virginia Ave & S Lipan St","Vehicles Travelling West","39.707616","-105.00036",,,"0",,,"1"
"11488","11488","60th Ave & Dahlia St","Vehicles Travelling East","39.805442","-104.928433",,,"0","34251",,"1"
"16365","16365","1400 Block Sable Blvd","Vehicles Travelling South","39.738078","-104.81951",,,"0",,,"1"
"12653","12653","California St & 25th St","Vehicles Travelling Southwest","39.753465","-104.981579",,,"0",,,"1"
"18681","18681","Thornton PnR Gate C","Vehicles Travelling South","39.85546","-104.987473",,,"0","33733",,"1"
"11276","11276","48th Ave & Columbine St","Vehicles Travelling East","39.783705","-104.956508",,,"0",,,"1"
"33791","33791","Broadway & Dartmouth PnR","Vehicles Travelling North","39.989328","-105.255235",,,"1",,,"0"
"17353","17353","Yale Ave & S Peoria St","Vehicles Travelling East","39.667467","-104.846529",,,"0",,,"1"
"15825","15825","Pecos St & W 50th Ave","Vehicles Travelling North","39.785718","-105.006352",,,"0",,,"1"
"33722","33722","University of Denver Station","Vehicles Travelling North","39.684914","-104.964677",,,"1",,,"0"
"12656","12656","California St & 29th St","Vehicles Travelling Southwest","39.757478","-104.976413",,,"0",,,"1"
"10666","10666","W 26th Ave & Newton St","Vehicles Travelling West","39.754906","-105.037496",,,"0",,,"1"
"21732","21732","W 44th Ave & Harlan St","Vehicles Travelling West","39.776681","-105.063848",,,"0",,,"1"
"17227","17227","Washington St & Russell Blvd","Vehicles Travelling South","39.859833","-104.977998",,,"0",,,"1"
"16741","16741","Tennessee Ave & S Jersey St","Vehicles Travelling East","39.698704","-104.91937",,,"0",,,"1"
"14719","14719","Kalamath St & W 12th Ave","Vehicles Travelling South","39.734639","-105.000233",,,"0",,,"1"
"24526","24526","Sable Blvd & 144th Ave","Vehicles Travelling South","39.957497","-104.818365",,,"0",,,"1"
"29203","29203","US 85 & Bridge St PnR","Vehicles Travelling South","39.984322","-104.823124",,,"0","33850",,"1"
"18896","18896","Genesee PnR","Vehicles Travelling West","39.710918","-105.294109",,,"0","33810",,"1"
"10450","10450","W 1st Ave & Lamar St","Vehicles Travelling West","39.718554","-105.06743",,,"0",,,"1"
"34234","34234","Perry Station","Vehicles Travelling North","39.734568","-105.040036",,,"1",,,"0"
"15611","15611","Moorhead Ave & 27th Way","Vehicles Travelling Southeast","39.99903","-105.258444",,,"0",,,"1"
"11129","11129","W 44th Ave & Elm Ct","Vehicles Travelling West","39.776671","-105.023025",,,"0",,,"1"
"34196","34196","16th Ave & Quentin St","Vehicles Travelling East","39.741319","-104.844334",,,"0",,,"1"
"12692","12692","Center Ave & S Clinton St","Vehicles Travelling Northeast","39.70651","-104.878022",,,"0",,,"1"
"11012","11012","W 38th Ave & Lowell Blvd","Vehicles Travelling East","39.769456","-105.034356",,,"0",,,"1"
"15905","15905","Peoria St & 39th Ave","Vehicles Travelling North","39.769859","-104.847165",,,"0",,,"1"
"13004","13004","W Colfax Ave & Wadsworth Blvd Farside","Vehicles Travelling West","39.740447","-105.08202",,,"0",,,"1"
"17206","17206","Washington St & 88th Ave","Vehicles Travelling South","39.855301","-104.978029",,,"0",,,"1"
"35351","35351","Grant St & E 143rd Pl","Vehicles Travelling North","39.953152","-104.982162",,,"0",,,"1"
"12187","12187","S Alton Way & S Clinton St","Vehicles Travelling East","39.701798","-104.876734",,,"0",,,"1"
"22829","22829","Baseline Rd & Ord Dr","Vehicles Travelling East","40.000078","-105.167367",,,"0",,,"1"
"34675","34675","W 26th Ave & Federal Blvd","Vehicles Travelling East","39.754771","-105.02481",,,"0",,,"1"
"34645","34645","Broadway & 70th Ave","Vehicles Travelling North","39.824893","-104.987222",,,"0",,,"1"
"33188","33188","Chenango Ave & S Picadilly St","Vehicles Travelling West","39.627352","-104.738763",,,"0",,,"1"
"19489","19489","S Quebec Way & Florida Ave","Vehicles Travelling Southeast","39.688866","-104.896418",,,"0",,,"1"
"26335","26335","Aurora Metro Center Stn Gate F","Vehicles Travelling West","39.708145","-104.818418",,,"0","34678",,"1"
"15925","15925","S Peoria St & Dartmouth Ave","Vehicles Travelling South","39.661401","-104.847418",,,"0",,,"1"
"20226","20226","S Uravan St & Tennessee Ave","Vehicles Travelling South","39.697533","-104.777892",,,"0",,,"1"
"35197","35197","Brighton Blvd & 33rd St","Vehicles Travelling South","39.768361","-104.98154",,,"0",,,"1"
"34654","34654","Denver Airport Station Gate 10","Vehicles Travelling East","39.847957","-104.672991",,,"0","34503",,"1"
"33847","33847","US 287 / 21st Ave","Vehicles Travelling North","40.197323","-105.102972",,,"1",,,"0"
"26369","26369","S Buckley Rd & Lake Ave","Vehicles Travelling North","39.607625","-104.790643",,,"0",,,"1"
"25805","25805","Tower Rd & 38th Ave","Vehicles Travelling North","39.768844","-104.772053",,,"0",,,"1"
"15245","15245","MLK Blvd & Monaco Pkwy","Vehicles Travelling West","39.762033","-104.913155",,,"0",,,"1"
"20580","20580","W 7th Ave & Galapago St","Vehicles Travelling East","39.727272","-104.996618",,,"0",,,"1"
"25755","25755","S Chambers Rd & Smoky Hill Rd","Vehicles Travelling North","39.63222","-104.810137",,,"0",,,"1"
"12153","12153","Albrook Dr & Abilene St","Vehicles Travelling Northwest","39.778567","-104.83767",,,"0",,,"1"
"14613","14613","Iris Ave & Hermosa Dr","Vehicles Travelling East","40.036347","-105.268425",,,"0",,,"1"
"10384","10384","19th St & Norwood Ave","Vehicles Travelling North","40.04396","-105.272662",,,"0",,,"1"
"15165","15165","S Main St & Ken Pratt Blvd","Vehicles Travelling South","40.155185","-105.102576",,,"0",,,"1"
"15712","15712","South Golden Rd & Isabell St","Vehicles Travelling Southeast","39.733919","-105.169133",,,"0",,,"1"
"35501","35501","Baseline Rd & Finch Ave","Vehicles Travelling East","40.000184","-105.084083",,,"0",,,"1"
"10811","10811","30th Ave & Abilene St","Vehicles Travelling West","39.75702","-104.825884",,,"0",,,"1"
"16884","16884","Ura Ln & W 101st Cir","Vehicles Travelling South","39.880197","-105.012198",,,"0",,,"1"
"23417","23417","Alameda Ave & S Joplin St","Vehicles Travelling West","39.707782","-104.80329",,,"0",,,"1"
"12994","12994","Colfax Ave & Ursula St","Vehicles Travelling East","39.740031","-104.836427",,,"0",,,"1"
"12958","12958","W Colfax Ave & Pierce St","Vehicles Travelling West","39.740403","-105.072714",,,"0",,,"1"
"13019","13019","Colfax Ave & Josephine St","Vehicles Travelling East","39.739968","-104.959123",,,"0",,,"1"
"10289","10289","17th Ave & Fillmore St","Vehicles Travelling West","39.743905","-104.95435",,,"0",,,"1"
"33060","33060","Northfield Blvd & Beeler St","Vehicles Travelling East","39.785108","-104.881247",,,"0",,,"1"
"23408","23408","Park Ave West & Clarkson St","Vehicles Travelling Northwest","39.747326","-104.977903",,,"0",,,"1"
"11175","11175","W 44th Ave & Pierson St","Vehicles Travelling West","39.778271","-105.122851",,,"0",,,"1"
"15551","15551","S Monaco Pkwy & Mansfield Ave","Vehicles Travelling Northwest","39.646008","-104.91267",,,"0",,,"1"
"26419","26419","S Jordan Rd & Easter Ave","Vehicles Travelling North","39.589534","-104.817639",,,"0",,,"1"
"13984","13984","Ford St & 24th St","Vehicles Travelling West","39.746175","-105.20885",,,"0",,,"1"
